name,location,latitude,longitude
"正運寺","京都府京都市中京区蛸薬師通大宮西入因幡町112","35.006444","135.748111"
"正運寺","群馬県太田市龍舞町2040-1","36.279613","139.411514"
"正運寺","香川県さぬき市津田町津田1255","34.290013","134.251285"
"正運寺","千葉県南房総市和田町海発1523-1","",""
"正運寺 (津市)","三重県津市安濃町中川267","34.7558833","136.4369167"
"正雲寺","岐阜県高山市神明町3-112","36.137361","137.259972"
"正雲寺","新潟県五泉市土堀41","37.732635","139.216873"
"正雲寺","静岡県榛原郡吉田町川尻1602","34.768632","138.269066"
"正雲寺","福島県会津若松市東山町大字湯川字角仏沢丙643","",""
"正雲寺 (名古屋市中川区)","名古屋市","",""
"正永寺","埼玉県秩父郡小鹿野町下小鹿野3585","",""
"正永寺","長野県飯田市江戸町3-246-1","35.517806","137.83125"
"正円寺","群馬県桐生市黒保根町宿廻564","",""
"正円寺","群馬県沼田市奈良町681","",""
"正円寺","群馬県前橋市堀之下町155","36.392918","139.12207"
"正円寺","埼玉県さいたま市中央区本町西4-3-15","35.888111","139.618028"
"正円寺","埼玉県三郷市鷹野2-44","35.807854","139.875458"
"正円寺","埼玉県児玉郡美里町猪俣2146","36.14674","139.18309"
"正円寺","東京都江戸川区東葛西3-4-22","35.669138888","139.882111111"
"正円寺","東京都墨田区押上2-37-4","35.714944444","139.815416666"
"正延寺","千葉県船橋市西船3-3-4","35.711331254","139.96071637"
"正縁寺","鹿児島県鹿児島市武1-15-21","31.581335","130.540283"
"正王寺","東京都葛飾区堀切5-29-14","35.749583333","139.829583333"
"正翁寺","〒247-0009神奈川県横浜市栄区鍛冶ヶ谷2-9-10","35.368555555","139.557694444"
"正音寺","香川県高松市川部町2357","",""
"正音寺","埼玉県加須市飯積1317-1","",""
"正音寺","埼玉県鶴ヶ島市上広谷605-1","35.940712","139.414413"
"正音寺","新潟県五泉市尻上甲354","37.724808","139.136093"
"正家廃寺","美濃国","35.438611","137.416944"
"正華寺","香川県高松市西山崎町1324","",""
"正覚院","茨城県坂東市駒跿358番地","36.07383","139.884201"
"正覚院","茨城県神栖市息栖2448番地","",""
"正覚院","茨城県水戸市開江町393番地","36.40123","140.395645"
"正覚院","岐阜県岐阜市北八ツ寺町3","35.422055555","136.760722222"
"正覚院","埼玉県羽生市南3-9-17","36.1685","139.537972"
"正覚院","埼玉県戸田市中町2-14-3","35.810371","139.690567"
"正覚院","千葉県銚子市三崎町1-181","",""
"正覚院","千葉県南房総市千代27-1","",""
"正覚院","千葉県八千代市村上1530-1","35.72952","140.115214"
"正覚院","千葉県富津市上1012","35.281296","139.898193"
"正覚院","長野県長野市安茂里大門630","36.639111111","138.166027777"
"正覚院","東京都江東区江東区三好1丁目7-7","35.68035","139.79986"
"正覚院","東京都港区三田4-11-26","35.64303","139.73876"
"正覚院","東京都足立区花畑3-24-27","35.803944444","139.814666666"
"正覚院","東京都練馬区豊玉南2-15-7","35.7286","139.65679"
"正覚院","福島県須賀川市塩田字花園11","",""
"正覚院","福島県東白川郡矢祭町大字下石井字入山165","",""
"正覚院 (羽咋市)","石川県羽咋市寺家町ト92","36.92586111","136.76658333"
"正覚院 (丸亀市)","香川県丸亀市本島町泊842番地","34.388278","133.772333"
"正覚院 (岩手県岩手町)","岩手県岩手郡岩手町大字御堂3-9","40.039675","141.242894"
"正覚院 (行橋市)","福岡県行橋市大字馬場420-1","33.708669","131.009617"
"正覚院 (田原市)","愛知県田原市六連町黒福56","34.649583","137.32775"
"正覚山妙法寺","群馬県高崎市下佐野町412","36.291939","139.036621"
"正覚山蓮華寺","栃木県那須郡那須町高久甲5356-1","37.037209","140.021179"
"正覚寺","愛知県丹羽郡扶桑町斎藤県タ21","35.355361","136.90325"
"正覚寺","茨城県つくばみらい市谷井田966番地","35.960873","140.044952"
"正覚寺","茨城県古河市東山田2449番地","36.151676","139.820786"
"正覚寺","茨城県坂東市猫実1539番地","36.036278","139.930679"
"正覚寺","茨城県水戸市筑地町621番地","36.367814","140.375412"
"正覚寺","茨城県那珂市菅谷2199番地の1","36.445423","140.503281"
"正覚寺","群馬県桐生市相生町1-甲622","36.400509","139.309418"
"正覚寺","群馬県沼田市利根町根利906","",""
"正覚寺","群馬県太田市安良岡町甲550の1","",""
"正覚寺","香川県高松市番町1-2-5","34.344185","134.047409"
"正覚寺","香川県善通寺市吉原町字本村2814-1","",""
"正覚寺","香川県善通寺市与北町1313","34.23243","133.80957"
"正覚寺","埼玉県行田市城西4-3-21","36.135805555","139.442027777"
"正覚寺","埼玉県深谷市深谷町4-6","36.195953","139.279541"
"正覚寺","埼玉県川口市元郷3-1-14","35.794388888","139.73275"
"正覚寺","埼玉県飯能市上名栗2326","35.910638888","139.146861111"
"正覚寺","埼玉県本庄市児玉町太駄53-1","",""
"正覚寺","山形県寒河江市","38.37625","140.272972222"
"正覚寺","鹿児島県鹿屋市輝北町市成1465","",""
"正覚寺","鹿児島県出水郡長島町浦底467","",""
"正覚寺","鹿児島県垂水市田神2307","31.490232","130.707932"
"正覚寺","新潟県佐渡市下久知779","",""
"正覚寺","新潟県糸魚川市寺町1-7-12","37.045593","137.862549"
"正覚寺","新潟県新潟市西区坂井435-14","37.867527","138.952698"
"正覚寺","新潟県長岡市長町2-550","37.458145","138.856537"
"正覚寺","神宮四丁目","35.120490385","136.911987311"
"正覚寺","神奈川県横須賀市佐原3-17-2","35.238194444","139.681083333"
"正覚寺","静岡県掛川市西大渕1256","34.679543","137.976135"
"正覚寺","静岡県菊川市川上836","34.700909","138.117419"
"正覚寺","静岡県菊川市中内田4616","34.730629","138.069627"
"正覚寺","静岡県沼津市小諏訪518-1","35.106922","138.834824"
"正覚寺","静岡県島田市本通1-4704-1","34.831805555","138.171888888"
"正覚寺","千葉県君津市長谷川1551","",""
"正覚寺","千葉県東金市堀上844","35.552502","140.376312"
"正覚寺","千葉県南房総市富浦町豊岡887","",""
"正覚寺","千葉県富津市山脇117","",""
"正覚寺","千葉県野田市西三ケ尾1009","35.929443","139.925323"
"正覚寺","大阪市平野区加美正覚寺2丁目9-26","34.631","135.559805555"
"正覚寺","東京都葛飾区小菅1-3-6","35.752944444","139.820111111"
"正覚寺","東京都葛飾区東立石1-20-2","35.732083333","139.849555555"
"正覚寺","東京都江東区深川2-22-5","35.677166666","139.798666666"
"正覚寺","東京都荒川区西日暮里5-8-7","35.732749","139.769701"
"正覚寺","東京都新宿区須賀町14","35.684305555","139.720555555"
"正覚寺","東京都台東区下谷1-28-7","35.72183","139.7863"
"正覚寺","東京都大田区萩中1-13-13","35.55053","139.72423"
"正覚寺","東京都墨田区八広3-5-2","35.72017","139.82613"
"正覚寺","東京都目黒区中目黒","35.64122222","139.70038889"
"正覚寺","藤森","35.179983857","137.006491171"
"正覚寺","栃木県栃木市薗部町3-15-2","36.380779","139.717316"
"正覚寺","奈良県奈良市西紀寺町21","34.675","135.832722222"
"正覚寺","奈良県奈良市南中町4","34.678222","135.827972"
"正覚寺","二丁目6番29号","33.865123939","130.771403592"
"正覚寺","福岡県福岡市城南区東油山508","33.52730556","130.36994444"
"正覚寺","福島県伊達郡川俣町大字秋山字仲田48","",""
"正覚寺","福島県大沼郡会津美里町勝原字西勝161","",""
"正覚寺","福島県二本松市永田1-70","37.590641","140.405563"
"正覚寺 (宇城市)","熊本県宇城市小川町西海東1681","32.581743","130.738592"
"正覚寺 (加賀市)","加賀市","",""
"正覚寺 (刈谷市)","愛知県刈谷市寺横町4-36","34.988916666","136.98975"
"正覚寺 (沼田市)","群馬県沼田市鍛冶町938","36.641361111","139.041722222"
"正覚寺 (西尾市)","西尾市","",""
"正覚寺 (北杜市須玉町若神子)","山梨県北杜市須玉町若神子2739","35.797861111","138.423916666"
"正覚坊","新潟県佐渡市千種甲831","",""
"正岳寺","静岡県焼津市小柳津252","34.852718","138.281357"
"正岳寺","千葉県香取郡多古町南玉造3756","35.782453","140.509678"
"正楽寺","岡山県備前市蕃山1305","34.760667","134.25625"
"正楽寺","群馬県利根郡川場村大字川場湯原501","",""
"正楽寺","香川県観音寺市柞田町乙2160-2","34.109379","133.659607"
"正楽寺","埼玉県久喜市樋ノ口567-1","36.038667","139.651861"
"正楽寺","埼玉県本庄市児玉町上真下451-1","36.209187","139.129608"
"正楽寺","新潟県三条市本町1-4-26","37.628525","138.959457"
"正楽寺","東京都足立区東伊興4-2-1","35.80217","139.78982"
"正観寺","横浜市保土ケ谷区東川島町45-4","35.476389","139.575"
"正観寺","熊本県菊池市隈府東正観寺1128","32.983944444","130.81725"
"正観寺","群馬県伊勢崎市上植木本町2661-1","36.338482","139.210007"
"正観寺","群馬県高崎市上中居町746","36.318734","139.031028"
"正観寺","埼玉県児玉郡美里町白石2177","36.154778","139.173389"
"正観寺","埼玉県本庄市都島864","36.259659","139.174454"
"正観寺","静岡県袋井市国本2361-1","34.761116","137.939728"
"正観寺","東京都墨田区押上3-32-4","35.7098","139.81844"
"正観寺","徳島県海部郡牟岐町牟岐浦浜崎1","33.667442","134.419601"
"正観寺","栃木県那須塩原市鍋掛873","36.943007","140.10047"
"正眼院","静岡県磐田市小島738","34.684948","137.830627"
"正眼寺","愛知県小牧市大字三ッ渕29","35.30411111","136.89094444"
"正眼寺","岐阜県美濃加茂市伊深町872-2","35.504722222","137.007777777"
"正眼寺","群馬県沼田市白沢町平出952","",""
"正眼寺","群馬県邑楽郡大泉町城之内1-17-25","36.259033","139.414993"
"正眼寺","埼玉県久喜市菖蒲町小林4335","36.052982","139.596298"
"正眼寺","埼玉県川口市宮町2-6-8","35.80575","139.699694444"
"正眼寺","新潟県長岡市寺泊小屋場8900-83","",""
"正眼寺","新潟県南魚沼市寺尾488","37.117805555","138.89575"
"正眼寺","静岡県賀茂郡南伊豆町石廊崎18","",""
"正眼寺","静岡県三島市竹倉472","35.116592","138.945068"
"正眼寺","静岡県駿東郡清水町久米田109","35.100445","138.912643"
"正眼寺","静岡県沼津市西浦平沢114","35.018875","138.860886"
"正眼寺","静岡県袋井市浅羽1065","34.711201","137.922272"
"正眼寺","静岡県浜松市浜名区引佐町白岩245-1","34.839596","137.660812"
"正眼寺","湯本","",""
"正眼寺","福島県福島市森合字一盃森14","37.766724","140.451248"
"正願寺","茨城県龍ケ崎市羽原町1195番地","35.924496","140.194275"
"正願寺","茨城県龍ケ崎市須藤堀町601番地","35.890724","140.16774"
"正願寺","岐阜県可児郡御嵩町中切1224-1","35.42425","137.166472222"
"正願寺","群馬県太田市茂木町甲726","36.300182","139.411163"
"正願寺","埼玉県さいたま市西区佐知川263-50","35.903004","139.588394"
"正願寺","埼玉県飯能市笠縫184","35.840065","139.330307"
"正願寺","新潟県糸魚川市大字木浦20812","37.071907","137.965927"
"正願寺","新潟県新潟市秋葉区市之瀬171","37.837952","139.082138"
"正願寺","新潟県新潟市南区庄瀬6532","37.717697","139.039246"
"正願寺","静岡県掛川市仁藤67","34.777861","138.020516"
"正願寺","千葉県木更津市中尾668-1","35.376942","139.969788"
"正願寺","豊川市","34.840388888","137.358972222"
"正喜院","群馬県太田市尾島町甲331","",""
"正教寺","広島県福山市北吉津町三丁目2番28号","34.49875","133.362416666"
"正教寺","新潟県妙高市中町2-2","37.02528","138.251358"
"正教寺","神奈川県川崎市幸区紺屋町72","35.541527777","139.689138888"
"正教寺","福島県会津若松市花春町7-1","37.489544","139.944672"
"正興寺","埼玉県春日部市谷原新田2224","35.966854","139.741333"
"正興寺","徳島県鳴門市撫養町斎田岩崎144","34.176369","134.599655"
"正金寺","福島県白河市表郷金山字竹ノ内22","",""
"正啓寺","愛知県知多郡阿久比町大字卯坂字米山102-2","34.946461","136.91008"
"正恵寺","千葉県野田市船形620","35.978252","139.878036"
"正慶寺","山梨県南巨摩郡身延町相又3814","35.347583333","138.423638888"
"正慶寺","東京都台東区池之端2-4-22","35.71408","139.76599"
"正慶寺","栃木県足利市寺岡町248","36.318153","139.542084"
"正慶寺","栃木県那須郡那須町伊王野1256","",""
"正慶寺","福島県二本松市竹田2-132","37.60191","140.447144"
"正慧寺","千葉県佐倉市小篠塚598-1","35.678192","140.225449"
"正建寺","鹿児島県鹿児島市下荒田1-12-13","31.577705","130.555099"
"正見寺","群馬県太田市西本町55-7","36.291969","139.361694"
"正見寺","静岡県沼津市下香貫八重46-1","35.088173","138.884064"
"正見寺","東京都中野区上高田1-1-10","35.709694444","139.681111111"
"正賢寺","下中村町","35.164177173","136.860466362"
"正賢寺","埼玉県入間郡三芳町上富八軒家1965-3","35.840435","139.505249"
"正賢寺","千葉県旭市鏑木2789","",""
"正賢寺","徳島県三好市池田町川崎重兼520","",""
"正原寺","香川県高松市仏生山町甲2525-3","34.277245","134.049072"
"正源寺","茨城県牛久市牛久町114番地","35.967693","140.135406"
"正源寺","岐阜県瑞浪市土岐町681","35.37139","137.25528"
"正源寺","埼玉県鴻巣市新井185","36.098854","139.538177"
"正源寺","埼玉県川口市新堀934","35.824777777","139.784805555"
"正源寺","新潟県長岡市島崎4709-1","",""
"正源寺","静岡県浜松市天竜区春野町気田183","",""
"正源寺","千葉県君津市久留里市場185-1","",""
"正源寺","千葉県市川市河原3-6","35.699138888","139.92075"
"正源寺","東京都江東区永代1-8-8","35.674083333","139.789694444"
"正源寺","東京都港区白金2-7-19","35.640397","139.729094"
"正源寺","栃木県矢板市成田821","36.803516","139.964813"
"正源寺","福島県耶麻郡西会津町新郷大字豊洲字寺前1144","",""
"正玄寺","香川県丸亀市葭町119","34.291653","133.798798"
"正玄寺","徳島県阿南市日開野町筒路19-6","33.920036","134.667557"
"正光院","茨城県坂東市弓田1704番地の3","36.075825","139.891296"
"正光院","埼玉県吉川市平沼1-16-5","35.884506","139.844421"
"正光院","千葉県佐倉市高崎552-1","35.701939","140.244339"
"正光院","千葉県山武郡横芝光町屋形743","35.618469","140.514847"
"正光院","千葉県山武郡横芝光町木戸798-1","35.626598","140.541275"
"正光院","千葉県市原市郡本3-25","35.51366","140.122299"
"正光院","千葉県市原市今富726","35.473938","140.088867"
"正光院","東京都港区元麻布3-2-20","35.657469","139.727609"
"正光寺","茨城県稲敷市町田413番地","35.933109","140.355392"
"正光寺","岩手県一関市台町117−3","38.919784","141.129623"
"正光寺","京都府京都市下京区文覚町397","34.98991","135.75466"
"正光寺","群馬県太田市阿久津町甲101","",""
"正光寺","香川県丸亀市飯山町東坂元2702","34.270638","133.870651"
"正光寺","埼玉県羽生市北2-5-9","36.178139","139.538056"
"正光寺","埼玉県熊谷市大麻生1100-1","36.149094","139.33989"
"正光寺","埼玉県川越市大塚2-27-31","35.894703","139.47168"
"正光寺","埼玉県秩父郡皆野町三沢芳ノ入627-1","",""
"正光寺","鹿児島県日置市吹上町永吉14156","31.559561","130.355637"
"正光寺","新潟県上越市寺町2-6-10","37.112282","138.238602"
"正光寺","新潟県上越市名立区名立小泊468","",""
"正光寺","新潟県南魚沼市吉里994","37.052414","138.843903"
"正光寺","静岡県菊川市神尾1374","",""
"正光寺","静岡県磐田市白拍子358","34.688168","137.827347"
"正光寺","静岡県浜松市中央区豊町749","34.779945","137.804123"
"正光寺","静岡県富士市境705","35.155304","138.760971"
"正光寺","千葉県佐倉市畔田400-1","35.707466","140.174698"
"正光寺","千葉県袖ケ浦市蔵波1662","35.444809","139.996872"
"正光寺","千葉県柏市戸張1084","35.858692","139.996323"
"正光寺","東京都北区岩淵町32-11","35.784111111","139.7225"
"正光寺","徳島県那賀郡那賀町平野妙見前37","33.83925","134.452027777"
"正光寺","栃木県宇都宮市雀の宮4-5-18","36.491726","139.871353"
"正光寺","栃木県佐野市下彦間町2031","",""
"正光寺","栃木県那須烏山市興野685","",""
"正光寺 (甲府市)","甲府市","",""
"正幸寺","群馬県前橋市三河町1-19-37","36.386654","139.076736"
"正行院","群馬県沼田市宇楚井町500","",""
"正行院","東京都台東区谷中4丁目1-6","35.722","139.76837"
"正行寺","香川県東かがわ市東山1674","",""
"正行寺","山梨県中央市下河東892","35.600722222","138.539666666"
"正行寺","新潟県上越市大潟区雁子浜143","37.245766","138.345551"
"正行寺","新潟県上越市大字下吉野708","37.174496","138.320663"
"正行寺","新潟県上越市頸城区森本1011","",""
"正行寺","新潟県妙高市大字藤塚新田175-1","37.03072","138.238724"
"正行寺","青森県北津軽郡中泊町小泊字小泊101-1","41.129333333","140.30025"
"正行寺","千葉県茂原市南吉田1829","35.46545","140.345215"
"正行寺","千葉県木更津市中島2209","35.433189","139.928635"
"正行寺","東京都葛飾区四つ木5-15-21","35.742611111","139.841361111"
"正行寺","東京都台東区東上野6丁目15-1","35.71364","139.78499"
"正行寺","東京都中野区中央3-47-4","35.701638888","139.672916666"
"正行寺","東京都文京区向丘1-13-6","35.71978","139.75603"
"正行寺","栃木県宇都宮市泉町2-16","36.562569","139.880646"
"正行寺","北海道厚岸郡厚岸町梅香1丁目20","43.036077","144.84661"
"正国寺","千葉県佐倉市宮内328","35.638142","140.243454"
"正山寺","東京都港区三田4-8-20","35.64227","139.73842"
"正珊寺","千葉県富津市西川1348","35.314777","139.837845"
"正讃寺","千葉県市川市本行徳23-29","35.692352","139.918015"
"正受庵","長野県飯山市飯山1871番地","36.851916666","138.356027777"
"正受院","東京都新宿区新宿二丁目15番20号","35.691305555","139.709555555"
"正受院","東京都北区滝野川二丁目49番5号","35.751472222","139.73375"
"正寿院","京都府綴喜郡宇治田原町奥山田川上149","34.84972222","135.92077778"
"正寿院","滋賀県近江八幡市浅小井町500番地","35.14075","136.117194444"
"正寿院","静岡県浜松市浜名区内野台1-28-13","34.783623","137.749435"
"正寿寺","新潟県東蒲原郡阿賀町石間4159","",""
"正寿寺","静岡県焼津市利右衛門1005","34.790958","138.29366"
"正授院","静岡県浜松市中央区渡瀬町368","34.707561","137.763443"
"正樹院","埼玉県さいたま市浦和区木崎3-4-7","35.889944444","139.655138888"
"正樹院","埼玉県大里郡寄居町寄居864","36.116798","139.197739"
"正宗寺","茨城県常陸太田市増井町1514","36.560305555","140.515416666"
"正宗寺","岐阜県高山市丹生川町北方1004","36.174333333","137.321722222"
"正宗寺","岐阜県瑞浪市北小田町4-108","35.31667","137.3275556"
"正宗寺","香川県丸亀市前塩屋町1-5-17","34.285938","133.783661"
"正宗寺","栃木県芳賀郡益子町益子3615","36.468918","140.100464"
"正住院","愛知県常滑市保示町1-56","34.879343","136.841672"
"正俊寺","大阪府枚方市長尾宮前2丁目2番1号","34.825194","135.713167"
"正春寺","東京都渋谷区代々木3-27-5","35.684138888","139.691583333"
"正順寺","新潟県小千谷市片貝町6552","37.369907","138.77536"
"正浄寺","鹿児島県薩摩川内市上甑町平良321","",""
"正浄寺","栃木県大田原市佐久山1301","36.810802","140.00415"
"正信院","静岡県静岡市葵区産女1133","34.976955","138.326843"
"正信寺","茨城県龍ケ崎市若柴町字宿畑1451番地1","",""
"正信寺","香川県高松市紙町7-1","34.318439","134.03746"
"正信寺","香川県高松市松縄町1056-4","34.320339","134.064056"
"正信寺","鹿児島県南さつま市加世田小湊8445","31.4137","130.256622"
"正信寺","新潟県上越市寺町1-15","37.09964","138.235962"
"正信寺","東京都文京区小石川5-18-13","35.718964","139.739173"
"正心寺","鹿児島県曽於市大隅町月野3394-10","",""
"正真院","長野県安曇野市穂高有明7097-1","36.372333333","137.848944444"
"正真寺","千葉県松戸市栄町5-338-2","35.809158","139.903168"
"正真寺","東京都江戸川区北小岩7-27-5","35.745194444","139.892611111"
"正崇寺","滋賀県蒲生郡日野町大窪518","35.014032","136.248284"
"正清寺","栃木県河内郡上三川町上三川4987-1","36.436153","139.912445"
"正盛院","愛知県知多郡阿久比町草木草出口7","34.950472","136.897194"
"正西寺","福島県双葉郡浪江町川添南大坂15","37.491611111","140.981722222"
"正西寺","福島県相馬市中野字北反町145","37.794502","140.923279"
"正説寺","静岡県浜松市中央区小沢渡町1208","34.685364","137.681107"
"正仙寺","栃木県栃木市吹上町1375","36.414234","139.70694"
"正宣寺","大阪府大阪市北区中崎西1丁目6-23","34.7076417","135.5041472"
"正宣寺","大阪府大阪市浪速区敷津西2-16-18","34.659361","135.493389"
"正専寺","茨城県常総市大塚戸町943番地","36.00964","139.922836"
"正泉院","栃木県小山市下石塚346","36.313839","139.77478"
"正泉寺","群馬県桐生市新里町山上2194","36.434895","139.223099"
"正泉寺","群馬県吾妻郡東吾妻町大字新巻687-1","",""
"正泉寺","群馬県高崎市高関町77","",""
"正泉寺","群馬県太田市飯塚町1460","36.281837","139.379028"
"正泉寺","群馬県邑楽郡邑楽町大字篠塚2855","36.248211","139.439316"
"正泉寺","埼玉県白岡市柴山1074","36.03186","139.617981"
"正泉寺","埼玉県比企郡川島町中山1209","35.989887","139.45018"
"正泉寺","静岡県焼津市高新田152","34.803013","138.298798"
"正泉寺","静岡県藤枝市青葉町3-14-10","34.841892","138.239563"
"正泉寺","静岡県浜松市浜名区引佐町井伊谷1491-1","34.825211","137.658676"
"正泉寺","千葉県我孫子市湖北台9-12-36","35.866661","140.066027"
"正泉寺","大阪府南河内郡太子町山田1769","34.519558","135.655975"
"正泉寺","東京都目黒区碑文谷1-8-14","35.619","139.691472222"
"正善院","群馬県邑楽郡大泉町西小泉3-15-24","36.255905","139.409271"
"正善院","千葉県旭市飯岡520","",""
"正善院","千葉県鎌ケ谷市中沢1185-3","35.764854","139.983963"
"正善院","千葉県市原市浅井小向116","35.466145","140.114197"
"正善院","千葉県千葉市稲毛区作草部町737","35.62793","140.123566"
"正善院","大阪府大阪市北区天神橋3丁目11-3","34.70278","135.512472"
"正善院","北区","34.643722222","133.850472222"
"正善寺","愛媛県西条市丹原町今井141-1（本寺） 愛媛県西条市丹原町高松248-1（生木地蔵）","33.902361111","133.055555555"
"正善寺","茨城県ひたちなか市大字田彦1618番地の1","36.408909","140.512024"
"正善寺","群馬県渋川市北橘町上南室258","",""
"正善寺","群馬県利根郡川場村大字中野323","",""
"正善寺","香川県三豊市財田町財田上7043","",""
"正善寺","埼玉県戸田市笹目2-17-11","35.816193","139.651917"
"正善寺","埼玉県秩父郡東秩父村大内沢608","",""
"正善寺","鹿児島県薩摩川内市東郷町藤川1019","",""
"正善寺","新潟県五泉市小熊128","37.750935","139.146347"
"正善寺","新潟県妙高市大字花房65","",""
"正善寺","静岡県伊豆市佐野字梶山547","",""
"正善寺","静岡県賀茂郡南伊豆町手石165","34.636406","138.878067"
"正善寺","千葉県夷隅郡大多喜町大戸233-1","",""
"正善寺","千葉県長生郡長南町地引579","",""
"正善寺","徳島県徳島市庄町2-20","34.076553","134.51181"
"正善寺","栃木県足利市常見町1-12-15","36.317146","139.481949"
"正善寺 (京都市伏見区)","京都市伏見区深草西浦町2丁目123番地","34.960522","135.764755"
"正禅寺","群馬県利根郡昭和村大字橡久保11","",""
"正禅寺","新潟県新潟市北区川西1-6-20","37.909946","139.212311"
"正膳寺","埼玉県秩父市上吉田1761","",""
"正蔵院","埼玉県さいたま市岩槻区真福寺451","35.934722222","139.705"
"正蔵院","千葉県成田市江弁須295","35.769798","140.293869"
"正蔵院","東京都新宿区神楽坂6-54","35.703111111","139.736111111"
"正蔵院","東京都大田区本羽田3-10-8","35.54631","139.74071"
"正蔵院","東京都中野区弥生町4-12-1","35.688944444","139.672472222"
"正蔵院","栃木県鹿沼市西沢町478","",""
"正蔵寺","茨城県古河市水海3019番地","36.143143","139.764053"
"正存院","埼玉県東松山市岩殿1245","36.003285","139.364847"
"正太寺","愛知県豊橋市牛川町西側16","34.783472222","137.416111111"
"正太寺","静岡県湖西市入出800","34.755656","137.53446"
"正大寺","香川県高松市林町971","34.298309","134.066422"
"正沢寺","群馬県沼田市町田町829","36.66243","139.043915"
"正智院","茨城県結城郡八千代町大字瀬戸井755番地","36.205849","139.892044"
"正智院","千葉県香取市伊知山524","",""
"正智院","和歌山県伊都郡高野町高野山159番地","34.214677","135.57866"
"正通寺","新潟県三条市塚野目6-5-20","37.642876","138.977707"
"正定院","東京都新宿区横寺町43","35.70169","139.73554"
"正定寺","茨城県古河市下大野1570","36.186086","139.762311"
"正定寺","茨城県古河市大手町7-1","36.196464","139.7001"
"正定寺","静岡県賀茂郡東伊豆町稲取833-1の1","",""
"正定寺","静岡県御殿場市二枚橋246","35.309788","138.936737"
"正定寺","静岡県藤枝市藤枝2-3-27","34.86829","138.251144"
"正定寺","東京都台東区松が谷2丁目1-2","35.71263","139.7881"
"正伝庵","静岡県掛川市大渕(野賀)13563","34.673111","138.023444"
"正伝寺","茨城県日立市大久保町2440番地","",""
"正伝寺","岐阜県加茂郡八百津町野上1298-1","35.477472","137.112222"
"正伝寺","京都市北区西賀茂北鎮守庵町72","35.06236111","135.73688889"
"正伝寺","香川県高松市香川町大野1899-10","34.264027","134.019028"
"正伝寺","埼玉県白岡市上野田328","36.020528","139.688667"
"正伝寺","東京都港区芝1-12-12","35.650277777","139.754722222"
"正東院","茨城県土浦市手野町1928番地の1","36.093975","140.239258"
"正燈寺","東京都台東区竜泉 1-23-11","35.724101","139.789079"
"正等院","茨城県神栖市波崎5197番地","35.75647","140.80101"
"正等院","千葉県山武郡横芝光町宮川1578","35.647282","140.514023"
"正等院","千葉県成田市桜田586","",""
"正等院","千葉県銚子市野尻町264","",""
"正洞院","東京都台東区下谷2-6-2","35.72094","139.78336"
"正洞院","福島県喜多方市高郷町夏井字夏井3844","",""
"正洞寺","群馬県甘楽郡南牧村大字六車甲642","",""
"正得寺","新潟県長岡市大字浦瀬11778","",""
"正徳院","新潟県柏崎市大字上原261","37.387352","138.594315"
"正徳院","千葉県山武郡芝山町下吹入283","35.71373","140.435318"
"正徳寺","茨城県ひたちなか市館山9002番地","36.349812","140.587448"
"正徳寺","茨城県猿島郡五霞町大字大福田2203番地1","36.12196","139.751755"
"正徳寺","千葉県印旛郡栄町安食3525","35.838329","140.241699"
"正徳寺","大阪府大阪市北区国分寺1丁目2番地23号","34.710333","135.516167"
"正徳寺","東京都江戸川区東小松川3-10-17","35.69373","139.86405"
"正徳寺","東京都品川区北品川2-9-26","35.618638888","139.742527777"
"正徳寺","福島県河沼郡会津坂下町大字青木字青木66番地","37.589611111","139.833027777"
"正徳寺","福島県河沼郡柳津町大字久保田字居平甲562","",""
"正徳寺","福島県河沼郡柳津町大字郷戸字小ノ川丙826","",""
"正徳寺","福島県南相馬市原町区橋本町4-9-2","37.626937","140.959602"
"正徳寺","兵庫県明石市大観町12-5","34.644333","134.982889"
"正念寺","茨城県行方市谷島201番地","36.111439","140.407532"
"正念寺","茨城県常陸太田市久米町20番地1","",""
"正念寺","宮崎県","32.76095833","131.27980278"
"正念寺","群馬県渋川市赤城町樽161","36.514469","139.025436"
"正念寺","高千穂町","32.76095833","131.27980278"
"正念寺","鹿児島県伊佐市大口上町15-8","32.060455","130.606018"
"正念寺","鹿児島県鹿屋市吾平町上名7681","31.327934","130.898193"
"正念寺","新潟県上越市寺町2-6-10","37.112282","138.238602"
"正念寺","新潟県上越市板倉区針362","",""
"正念寺","新潟県新潟市西蒲区巻甲2653","37.759804","138.888809"
"正念寺","新潟県妙高市大字姫川原279","37.008774","138.260223"
"正念寺","大阪府大阪市天王寺区上本町5丁目3−23","34.668545","135.519943"
"正念寺","東京都港区芝4-5-4","35.648951","139.750916"
"正念寺","福島県会津若松市大戸町上三寄南原916","",""
"正念寺","福島県大沼郡会津美里町鶴野辺字木戸東乙450","",""
"正武寺","岐阜県関市志津野667","35.522166666","136.948222222"
"正福院","群馬県利根郡片品村大字摺渕200","",""
"正福院","埼玉県幸手市惣新田1465","36.055115","139.775909"
"正福院","埼玉県白岡市白岡938","36.01993","139.657168"
"正福院","千葉県印旛郡酒々井町尾上359","35.720455","140.284058"
"正福院","東京都台東区元浅草4-7-21","35.71033","139.78592"
"正福院","栃木県佐野市高萩町355","36.297653","139.595657"
"正福院","栃木県小山市荒井225","36.353462","139.840378"
